majortopic,text,chamber,party,pass_h,pass_s,bill_id,year,cong,label,senate,democrat,q_gpt3_0shot,ppos_gpt3_0shot,ptotal_gpt3_0shot,q_gpt3_5shot,ppos_gpt3_5shot,ptotal_gpt3_5shot,dw1,Postal,dist_macro
12.0,To conduct a study evaluating whether there are correlations between the commission of methamphetamine crimes and identity theft crimes.,1,200.0,0.0,0.0,110-HR-246,2007,110,False,False,False,False,0.0,0.9962394064317636,False,0.0,0.9996974165308434,0.48,WA,0.7865952551364899
12.0,To amend part E of title IV of the Social Security Act to prevent abandoned babies from expriencing prolonged foster care where a permanent adoptive home is available.,1,200.0,0.0,0.0,101-HR-4850,1990,101,False,False,False,False,0.0,0.9976165090975397,False,0.000276533389782041,0.999595067594444,0.311,IL,0.7598745226860046
12.0,"A bill to make it a criminal offense to steal, embezzle, or otherwise unlawfully take the property from a pipeline, and for other purposes.",2,100.0,1.0,1.0,89-S-3433,1966,89,False,True,True,False,0.0,0.9959741903537851,False,6.582255584788747e-05,0.9997120258051441,-0.241,OK,0.7318311631679535
12.0,A bill to make available hazardous duty incentive pay to uniformed service members performing firefighting duties.,2,100.0,0.0,0.0,108-S-2355,2004,108,False,True,True,False,0.0,0.9946494352909072,False,8.760727420672707e-05,0.9998745324515989,-0.326,SD,0.7804387807846069
12.0,A bill to amend the Federal Rules of Civil Procedure to restore the right to a jury trial in certain cases involving the exercise by the United States of the power of eminent domain.,1,100.0,0.0,0.0,97-HR-3691,1981,97,False,False,True,False,0.0,0.9968452483000749,False,1.7836286047014e-05,0.9996886821757708,-0.229,MS,0.7223938703536987
12.0,"A bill to amend title 18, United States Code, to provide increased penalties for using a firearm to commit a felony or carrying a firearm unlawfully during the commission of a felony.",1,100.0,0.0,0.0,95-HR-3798,1977,95,False,False,True,False,0.0,0.9973802974764248,False,7.6583147902083e-06,0.9997386338559786,-0.126,MO,0.7923120260238647
12.0,A bill to authorize the Secretary of the Treasury to reimburse State and local law enforcement agencies for assistance provided at the request of the United States Secret Service.,1,200.0,0.0,0.0,93-HR-15505,1974,93,False,False,False,False,0.0,0.9961045349532148,False,5.495181932096308e-06,0.9996379275590738,0.159,CA,0.7099943161010742
12.0,"To waive, for grants awarded in fiscal years 2004 and 2005, certain restrictions on the hiring or rehiring of career law enforcement officers under the COPS grant program under Part Q of the Omnibus Crime Control and Safe Streets Act of 1968, and for other purposes.",1,100.0,0.0,0.0,108-HR-2943,2003,108,False,False,True,False,0.0,0.9981626944401901,False,0.00024112688383977183,0.9996303423987718,-0.3,OR,0.7835920453071594
12.0,"To amend title 28 of the United States Code, so as to provide for the appointment of one additional district judge for the district of Minnesota.",1,100.0,0.0,0.0,89-HR-3387,1965,89,False,False,True,False,0.0,0.9973150358313977,False,7.688040473421777e-06,0.999458768335919,-0.4,MN,0.805001512169838
12.0,"A bill to ensure that the incarceration of inmates is not provided by private contractors or vendors and that persons charged or convicted of an offense against the United States shall be housed in facilities managed and maintained by Federal, State, or local governments.",2,100.0,0.0,0.0,106-S-2927,2000,106,False,True,True,False,0.0,0.9970953505626666,False,1.909134820974194e-05,0.9997223374024291,-0.518,WI,0.7349721193313599
12.0,To amend section 1862 of title 18 of the United States Code in order to provide penalties for malicious damage to certain private communication facilities,1,100.0,0.0,0.0,87-HR-7448,1961,87,False,False,True,False,0.0,0.9958816027867079,False,4.483845572044757e-06,0.9996285621234824,0.023,NV,0.7834878265857697
12.0,A bill to increase the number of Federal judgeships in certain judicial districts with heavy caseloads of criminal immigration cases.,2,200.0,0.0,0.0,110-S-1192,2007,110,False,True,False,False,0.004315213981132263,0.9955844429750702,False,0.001244632316649584,0.9997166608237898,0.26,NM,0.7054696679115295
12.0,A bill to establish a commission to conduct a study of the problems of suicide in the United States for the purpose of providing guidance in developing national policy based on research and effective models of community response.,1,100.0,0.0,0.0,98-HR-5931,1984,98,False,False,True,False,0.0,0.9972724663796765,False,0.0,0.9994862575822527,-0.351,CA,0.7673724293708801
12.0,"To amend titles II and XVI of the Social Security Act to prohibit retroactive payments to individuals during periods for which such individuals are prisoners, fugitive felons, or probation or parole violators.",1,100.0,1.0,1.0,111-H-4218,2009,111,False,False,True,False,0.0,0.9972236978594288,False,0.028347452550008895,0.999581397626744,-0.238,TN,0.7274585962295532
12.0,"To prohibit the introduction, or manufacture for introduction, into interstate commerce of switchblade knives, and for other purposes",1,100.0,0.0,0.0,83-HR-7374,1954,83,False,False,True,False,0.0006204530126785458,0.9982128799248489,False,3.7161797506686996e-06,0.9995214806242818,-0.266,NY,0.75007563829422
12.0,To provide for emergency deployments of United States Border Patrol agents and to increase the number of DEA and ATF agents along the international border of the United States to increase resources to identify and eliminate illicit sources of firearms into Mexico for use by violent drug trafficking organizations and for other lawful activities and for other purposes.,1,100.0,0.0,0.0,111-H-1900,2009,111,False,False,True,False,0.0,0.9954923613352072,False,0.0008860145881947377,0.9996372080885344,-0.462,TX,0.7170231342315674
12.0,A bill to amend section 1362 of title 18 of the United States Code so as to further protect the internal security of the United States by providing penalties for malicious damage to certain communications facilities.,2,100.0,0.0,0.0,86-S-3560,1960,86,False,True,True,False,0.0,0.9941389977683898,False,5.72648758354103e-06,0.9994193709869875,0.175,MS,0.7531764507293701
12.0,"A bill to amend title 18 to delimit the insanity defense, and for other purposes.",2,200.0,0.0,0.0,97-S-2658,1982,97,False,True,False,False,0.0,0.9949901979152186,False,0.0,0.999607768851259,-0.041,PA,0.7726902812719345
12.0,A bill to require the States to bear the responsibility for the consequences of releasing violent criminals from custody before the expiration of the full term of imprisonment to which they are sentenced.,2,100.0,0.0,0.0,105-S-1357,1997,105,False,True,True,False,0.0,0.9949240686854824,False,1.6632807040668552e-05,0.9994566328944671,-0.379,ND,0.7047913372516632
12.0,A bill entitled the 21st Century Law Enforcement and Public Safety Act.,2,100.0,0.0,0.0,106-S-2783,2000,106,False,True,True,False,0.0,0.9935069611744299,False,0.0,0.9997987434287773,-0.419,VT,0.811630055308342
12.0,A bill to eliminate the bar of the act of state doctrine to the determination of the merits in certain cases.,2,200.0,0.0,0.0,96-S-2633,1980,96,False,True,False,False,0.0,0.9910174170750347,False,0.0,0.9996055033991964,-0.127,MD,0.7935886234045029
12.0,"A bill to amend section 456 of title 28, United States Code, to allow actual travel expenses of justices and judges.",1,100.0,0.0,0.0,99-HR-2561,1985,99,False,False,True,False,0.0,0.9953262439117762,False,4.525741266259898e-05,0.9996591435913799,-0.501,WI,0.7681781947612762
12.0,"A bill to place a moratorium on executions by the Federal Government and urge the States to do the same, while a National Commission on the Death Penalty reviews the fairness of the imposition of the death penalty.",2,100.0,0.0,0.0,107-S-233,2001,107,False,True,True,False,0.0,0.9975097225866826,False,8.504381492420289e-06,0.9994681990366506,-0.486,WI,0.7327075898647308
12.0,A bill to provide benefits to the survivors of any rescue squad worker who has died as a result of injury sustained in the performance of duty.,1,200.0,0.0,0.0,94-HR-15781,1976,94,False,False,False,False,0.0,0.9948301425331253,False,1.2512376928349188e-05,0.9998022688188638,0.181,TN,0.7954160869121552
12.0,To amend title 18 of the United States Code by adding a new chapter 404 to establish an Institute of Continuing Studies of Juvenile Justice,1,200.0,0.0,0.0,92-HR-333,1971,92,False,False,False,False,0.0,0.9968771398503846,False,0.0,0.9995910029919762,0.19,CA,0.8077523559331894
12.0,"A bill to improve judicial machinery by amending provisions of law pertaining to jurisdiction of the district courts, and for other purposes",2,100.0,0.0,0.0,91-S-2924,1969,91,False,True,True,False,0.0,0.9979994485461617,False,0.0,0.999713104612983,-0.426,MD,0.7618715167045593
12.0,"To amend the Omnibus Crime Control and Safe Streets Act of 1968 to reauthorize funding for court-appointed special advocates for victims of child abuse, training programs on child abuse for judicial personnel and attorneys, and closed-circuit television and video taping of child victim testimony.",1,100.0,0.0,0.0,105-HR-3902,1998,105,False,False,True,False,0.0,0.997009953065003,False,1.572467377214958e-05,0.9997605300797151,-0.288,MI,0.8431323617696762
12.0,"To amend title 28, United States Code, to provide for an additional place of holding court for the Eastern District of Texas.",1,100.0,1.0,0.0,102-HR-3666,1991,102,False,False,True,False,0.0,0.9971685067587888,False,0.0,0.9995452516276031,-0.433,TX,0.8166275173425674
12.0,To amend title 18 of the United States Code to provide for increased penalties for certain illegal use or possession of explosives,1,100.0,0.0,0.0,91-HR-16630,1970,91,False,False,True,False,0.0,0.9951043181538407,False,1.3186635284350393e-05,0.9998177363448356,-0.36,NY,0.7652256935834885
12.0,A bill to provide the penalty of death for certain killings of Federal law enforcement officers.,1,200.0,0.0,0.0,100-HR-4302,1988,100,False,False,False,False,0.0,0.9957758739615948,False,0.0,0.9991171178013375,0.42,CA,0.7809701561927795
12.0,"A bill to amend title II of the Social Security Act to provide that a child shall be considered the adopted child of a deceased individual where such individual, before his death, had filed an appropriate petition for the adoption of such child.",2,100.0,0.0,0.0,84-S-2032,1955,84,False,True,True,False,0.0,0.9955663021553538,False,7.298326972821593e-05,0.9993455391403004,-0.121,AL,0.8032502084970474
12.0,"A bill to establish a Federal matching grant program for State and local law enforcement agencies to assist in upgrading firearms, providing training, and purchasing ammunition.",2,200.0,0.0,0.0,103-S-2110,1994,103,False,True,False,False,0.0028246869022031853,0.9961292622971922,False,0.0036154029888286073,0.999715993067694,0.243,WA,0.7350424528121948
12.0,To evaluate the effectiveness of the juvenile justice system and report on certain information.,1,100.0,0.0,0.0,104-HR-1829,1995,104,False,False,True,False,0.0,0.9962121513658044,False,3.545862495905921e-05,0.9998350489162885,-0.333,OR,0.7610518485307693
12.0,"A bill to authorize an annual appropriations of $10,000,000 for mental health courts through fiscal year 2009.",2,200.0,0.0,0.0,108-S-2107,2004,108,False,True,False,True,0.7415861921393175,0.9761591788931294,False,0.07369956264030764,0.9994185126187449,0.134,OH,0.8465642780065536
12.0,"A bill to provide that the United States District Court for the Eastern District of Michigan shall be held at Mount Pleasant, Michigan, in addition to the places currently provided by law.",1,100.0,0.0,0.0,96-HR-6703,1980,96,False,False,True,False,0.0,0.9981738111764994,False,0.0,0.9988776016049051,-0.231,MI,0.8124021291732788
12.0,"To amend the Judicial Code in respect to the original jurisdiction of the district courts of the United States in certain cases, and for other purposes.",1,200.0,0.0,0.0,81-HR-96,1949,81,False,False,False,False,0.0,0.998215430587947,False,0.0,0.9996008331961074,0.474,MN,0.8002569526433945
12.0,A bill to establish rules of evidence for certain courts and proceedings.,1,100.0,1.0,1.0,93-HR-5463,1973,93,False,False,True,False,0.0,0.995609251368641,False,0.0,0.9995067916609106,-0.314,MO,0.8322715312242508
12.0,"A bill to provide for the appointment of the congressional members of the Mexico-United States Intergovernmental Commission on Narcotics and Psychotropic Drug Abuse and Control, and to clarify the purposes of the commission.",1,200.0,0.0,0.0,100-HR-4549,1988,100,False,False,False,False,0.0,0.9977056649471713,False,4.272206871438746e-06,0.999268300339426,0.032,NY,0.7305941879749298
12.0,"To provide Federal assistance in courts, correctional systems, and community agencies to increase their capability to prevent, treat, and control juvenile delinquency to assist research efforts in the prevention, treatment, and control of juvenile delinquency and for other purposes",1,100.0,0.0,0.0,90-HR-11669,1967,90,False,False,True,False,0.0,0.9984775985921999,False,0.001547272098309323,0.9998308494409555,-0.668,CA,0.7782936841249466
12.0,"A bill to amend section 5021 of title 18, United States Code.",2,100.0,0.0,0.0,87-S-1953,1961,87,False,True,True,False,0.0,0.9915904033167545,False,1.5244050795731646e-06,0.9996034144344401,-0.306,CT,0.7866184115409851
12.0,A bill to authorize the purchase of additional farming land. for Leavenworth Penitentiary,2,100.0,0.0,0.0,81-S-1730,1949,81,False,True,True,False,0.0,0.9925273743234555,False,0.00022595204365303376,0.9996398423062784,0.121,NV,0.7705384343862534
12.0,A bill entitled the Victims of Crime Act of 1979.,2,100.0,0.0,0.0,96-S-190,1979,96,False,True,True,False,0.0,0.9952761354531741,False,3.923784106357892e-06,0.9997420698115588,-0.274,WA,0.8522962927818298
12.0,To amend chapter 113 of title 28 of the United States Code so as to extend the territorial limits with respect to service of process in certain civil actions,1,100.0,0.0,0.0,87-HR-6323,1961,87,False,False,True,False,0.0,0.9971345157047538,False,4.313524447457175e-06,0.9993894372538399,-0.493,PA,0.7624724358320236
12.0,"To confer jurisdiction upon the Court of Claims to hear, determine, and render judgment upon certain claims of Burl R. Byerley against the United States",1,200.0,0.0,0.0,83-HR-6357,1953,83,False,False,False,False,0.0,0.996510419075059,False,1.1431568970702776e-05,0.9993660228483858,0.236,CO,0.8074812442064285
12.0,A bill to amend title 28 of the United States Code to authorize the awarding of attorneys' fees in civil actions before the Federal courts where the interests of justice so require.,1,100.0,0.0,0.0,95-HR-10105,1977,95,False,False,True,False,0.0,0.996243517172178,False,3.138115742105302e-05,0.9997479590711331,-0.5,OH,0.802727073431015
12.0,A bill to appropriately restrict sales of ammunition.,2,100.0,0.0,0.0,113-S-174,2013,113,False,True,True,False,0.0,0.9926362508743587,False,3.3242081741551537e-06,0.9997350904230017,-0.418,CT,0.7257435619831085
12.0,A bill to establish a National Voluntary Mutual Reunion Registry.,2,200.0,0.0,1.0,105-S-1487,1997,105,False,True,False,False,0.0,0.9921463810974973,False,0.0,0.9992865173547768,0.533,ID,0.9226554185152054
12.0,A bill to provide for an additional permanent Federal district judge for the judicial district of Alaska.,2,200.0,0.0,0.0,103-S-628,1993,103,False,True,False,False,0.0,0.9960703618330075,False,0.0,0.9995605157764924,0.205,AK,0.7573077380657196
12.0,To provide for the greater protection to the President and the Vice President of the United States,1,100.0,0.0,0.0,88-HR-9332,1963,88,False,False,True,False,0.0,0.9963699258339496,False,0.0,0.9985312865750092,-0.494,NY,0.7980028092861176
12.0,"A bill to provide for post-conviction DNA testing, to improve competence and performance of prosecutors, defense counsel, and trial judges handling State capital criminal cases, to ensure the quality of defense counsel in Federal capital cases, and for other purposes.",2,200.0,0.0,0.0,107-S-2739,2002,107,False,True,False,False,0.0,0.9976403215625392,False,3.7902605550112004e-06,0.9996428569996632,0.387,UT,0.7978914678096771
12.0,"To amend the act of March 3, 1901, which established the National Bureau of Standards to authorize a fire research and safety program, and for other purposes",1,100.0,0.0,0.0,90-HR-9305,1967,90,False,False,True,False,0.0,0.9976309433193863,False,1.1733592825958656e-05,0.9994967750842876,-0.347,CA,0.8554284870624542
12.0,"To place deputy U.S. marshals under the competitive civil -service, and for other purposes",1,100.0,0.0,0.0,89-HR-16290,1966,89,False,False,True,False,0.025188940575825516,0.9927106440046338,False,1.6020609099233296e-05,0.9997376302961878,-0.35,RI,0.8034943789243698
12.0,To exempt certain aspects of professional team sports from the antitrust laws.,1,200.0,0.0,0.0,85-HR-8124,1957,85,False,False,False,False,0.0,0.9932084160200954,False,0.0007163912606279399,0.9997091291749466,0.362,WI,0.7721244245767593
12.0,A bill to amend the Controlled Substances Act to make any substance containing hydrocodone a schedule II drug.,2,100.0,0.0,0.0,113-S-621,2013,113,False,True,True,False,0.0,0.9953520837757295,False,0.00030202583483567204,0.9997850215458972,-0.128,WV,0.8327208459377289
12.0,A bill to amend chapter 7 (relating to judicial review of agency action) of title 5 of the United States Code to provide for the recovery of attorneys' fees as a part of costs in certain civil actions to obtain judicial review.,1,100.0,0.0,0.0,94-HR-7968,1975,94,False,False,True,False,0.0,0.9961460868956649,False,5.087219987077074e-05,0.9996180280812635,-0.442,MA,0.7866297364234924
12.0,"A bill to establish research, development, and dissemination programs to assist State and local agencies in preventing crime against the elderly, and for other purposes.",2,200.0,0.0,1.0,102-S-2484,1992,102,False,True,False,False,0.0,0.998174805215092,False,8.601967881330553e-06,0.9998595673319565,0.261,WI,0.7725708782672882
12.0,A bill to establish a National Court of Appeals.,1,200.0,0.0,0.0,94-HR-11218,1975,94,False,False,False,False,0.0,0.9924962442573659,False,2.390769864516949e-06,0.9993903107813589,0.291,CA,0.7809727638959885
12.0,A bill to enhance the Federal Government's authority and ability to eliminate violent crime committed by outlaw street and motorcycle gangs.,2,100.0,0.0,0.0,102-S-339,1991,102,False,True,True,False,0.0,0.996304646322079,False,0.0,0.9997341488224533,-0.22,AZ,0.6944131255149841
12.0,"To confer jurisdiction on the U.S. Court of Claims to hear, determine, and render judgment on the claim of Dr Thomas C Conway against the United States",1,200.0,0.0,0.0,87-HR-9397,1961,87,False,False,False,False,0.0,0.9969166747020278,False,2.9833498527670924e-06,0.9992930271437398,-0.066,MA,0.8105021268129349
12.0,"To amend title 18, United States Code, to provide a official duty defense to certain section 32 and related offenses.",1,100.0,0.0,0.0,103-HR-4619,1994,103,False,False,True,False,0.0,0.9939786570875421,False,3.6942756373387123e-06,0.9995781503950449,-0.333,NY,0.7731843590736389
12.0,"A bill to amend the Controlled Substances Act and the Controlled Substances Import and Export Act to improve forfeiture provisions and strengthen penalties for controlled substances offenses, and for other purposes.",1,100.0,1.0,1.0,97-HR-7140,1982,97,False,False,True,False,0.0,0.9968057633531433,False,0.0003738109458936028,0.9998393935154594,-0.136,NJ,0.7431454956531525
12.0,A bill to strengthen the administration of the Law Enforcement Assistance Actof 1965.,2,200.0,0.0,0.0,89-S-3740,1966,89,False,True,False,False,0.0,0.9938222404034607,False,5.2229365463050696e-05,0.9996907123272913,-0.286,NY,0.8084143847227097
12.0,"To amend the Judicial Code in respect to the original jurisdiction of the district courts of the United States in certain cases, and for other purposes",1,200.0,0.0,0.0,80-HR-127,1947,80,False,False,False,False,0.0,0.997948628617588,False,0.0,0.9995407804510781,0.492,MN,0.7989763766527176
12.0,A bill to amend the Controlled Substances Act to make it a crime to obtain controlled substances from a pharmacy by breaking and entering or other unlawful means involving force or violence or threats of force or violence.,1,100.0,0.0,0.0,98-HR-3974,1983,98,False,False,True,False,0.0,0.9969542398676167,False,2.299081649369156e-05,0.9996507656492539,-0.178,OH,0.8311052769422531
12.0,"A bill to establish and Office of Intercountry Adoptions within the Department of State, and to reform United States laws governing intercountry adoptions.",2,200.0,0.0,0.0,108-S-1934,2003,108,False,True,False,False,0.0,0.9978516365783353,False,0.0,0.9996515630333307,0.652,OK,0.7679475992918015
12.0,"A bill to extend benefits under 8191 of title 5, United States Code, to law enforcement officers and firemen not employed by the United States who are killed or totally disabled in line of duty.",1,200.0,0.0,0.0,93-HR-9092,1973,93,False,False,False,False,0.0,0.9955522713810915,False,4.458668969117147e-05,0.9992614537568743,0.255,NJ,0.7472091317176819
12.0,"A bill to amend title 28, United States Code, to provide for three additional district judges for the Southern District of Florida.",1,100.0,0.0,0.0,98-HR-3888,1983,98,False,False,True,False,0.0,0.9968595936276642,False,6.6226817594125895e-06,0.9996572291962387,-0.177,FL,0.8176261335611343
12.0,"To amend title 35, United States Code, to create an exception from infringement of design patents for certain component parts used to repair another article of manufacture.",1,100.0,0.0,0.0,111-H-3059,2009,111,False,False,True,False,0.0,0.996778352703323,False,4.543489419166226e-05,0.9998271685415615,-0.417,CA,0.7813446223735809
12.0,To amend title V of the Social Security Act to provide a grant-in-aid program to assist the States in furnishing aid and services with respect to children under foster care,1,100.0,0.0,0.0,89-HR-14689,1966,89,False,False,True,False,0.0,0.9975290491265767,False,0.00040281877775767786,0.9997418134743946,-0.3,OR,0.7643807828426361
12.0,"A bill to provide for an orderly transition to the taking effect of the initial set of sentencing guidelines prescribed for criminal cases under section 994 of title 28, United States Code, and for other purposes.",1,100.0,0.0,0.0,100-HR-3307,1987,100,False,False,True,False,0.0,0.9962101842216985,False,6.322109585455286e-05,0.9997285541897825,-0.321,OK,0.816839411854744
12.0,A bill to withdraw from the district court- jurisdiction of suits brought by fiduciaries who have been appointed for tht purpose of creating diversity of citizenship between the parties.,2,100.0,0.0,0.0,87-S-1898,1961,87,False,True,True,False,0.0,0.9954634915470328,False,0.0,0.9992321661077652,0.183,MS,0.7662232965230942
12.0,"To prohibit certain acts involving the importation, transportation, possession, or use of explosives.",1,200.0,0.0,0.0,85-HR-13813,1958,85,False,False,False,False,0.0,0.994985729011181,False,0.0,0.9995116583704962,0.133,KY,0.747331976890564
12.0,"A bill to authorize the Attorney General to provide a grant to assist Federal, State, tribal, and local law enforcement agencies in the rapid recovery of missing individuals.",2,100.0,0.0,0.0,113-S-2821,2014,113,False,True,True,False,0.0,0.9970547557035954,False,1.8132464133013527e-06,0.9996647769543666,-0.44,NJ,0.8228424191474915
12.0,"To provide for the acquisition and publication of data on police brutality complaints, and for other purposes.",1,100.0,0.0,0.0,102-HR-1914,1991,102,False,False,True,False,0.0,0.9964333381077977,False,4.252479971924589e-06,0.9997707486874944,-0.447,MD,0.8654449284076691
12.0,"To regulate the conduct of aliens visiting in the United States, and for other purposes",1,200.0,0.0,0.0,84-HR-2663,1955,84,False,False,False,False,0.0,0.9956570494605469,False,3.0279943894717462e-05,0.9997330179253168,0.503,KS,0.7917439639568329
12.0,"To provide an increased penalty for the sale of narcotic drugs to persons under 21 years of age, and for other purposes",1,200.0,0.0,0.0,82-HR-4962,1951,82,False,False,False,False,0.0,0.998195023436186,False,1.89060847673273e-05,0.9997947634146422,0.361,OK,0.6910543441772461
12.0,"To establish an additional Judicial district within the State of Florida, provide for the appointment of one additional district judge for the southern district of Florida, and for other purposes.",1,100.0,0.0,0.0,85-HR-3085,1957,85,False,False,True,False,0.0,0.9975505050898607,False,0.0,0.9993725876778911,0.067,FL,0.827142670750618
12.0,To provide authority to protect heads of foreign states and other officials,1,100.0,1.0,0.0,88-HR-7651,1963,88,False,False,True,False,0.0,0.9945780799710948,False,0.0,0.9990118325082539,-0.538,NY,0.8143152296543121
12.0,"A bill to make the death penalty mandatory for the offense of murder, or attempt to murder, the President of the United States or the President-elect.",2,100.0,0.0,0.0,94-S-2628,1975,94,False,True,True,False,0.0,0.9970579102192678,False,0.0,0.9984166541662766,-0.092,GA,0.7431510090827942
12.0,"A bill to amend title 28, United States Code, to prevent secrecy in settlement of civil cases.",1,100.0,0.0,0.0,99-HR-4976,1986,99,False,False,True,False,0.0,0.9956860675296346,False,6.275053380411012e-05,0.9998154901741881,-0.316,NJ,0.8097078651189804
12.0,To establish a grant program to enable local educational agencies to develop and implement a random drug testing program for students in grades 7 through 12.,1,200.0,0.0,0.0,106-HR-1735,1999,106,False,False,False,False,0.0,0.9956362670167418,False,4.8277833238025285e-06,0.9997811587651635,0.475,PA,0.8816694021224976
12.0,"To confer jurisdiction upon the United States Court of Claims to hear, determine, and render judgment upon the claims of T. G. Egan Refractory Engineering Co., Inc., against the United States",1,100.0,0.0,0.0,81-HR-7052,1950,81,False,False,True,False,0.0,0.9977303401334905,False,8.270281360929325e-06,0.9993122642283445,-0.412,NY,0.7802374809980392
12.0,Relative to granting and giving instructions in civil and criminal cases in the district courts of continental United States,1,100.0,0.0,0.0,81-HR-1423,1949,81,False,False,True,False,0.0,0.9966513199393263,False,0.0,0.9992533689599548,-0.479,WV,0.8545971512794495
12.0,A bill to protect victims of stalking from violence.,1,100.0,0.0,0.0,114-S-1520,2015,114,False,False,True,False,0.0,0.9972874151809313,False,0.0,0.9995536149573166,-0.237,MN,0.8954403102397919
12.0,"To amend title 10, United States Code, to provide police officers, criminal investigators, and game law enforcement officers of the Department of Defense with authority to execute warrants, make arrests, and carry firearms.",1,100.0,0.0,0.0,110-HR-7015,2008,110,False,False,True,False,0.0,0.9965796628805939,False,7.615305668935773e-06,0.9988660754292326,-0.649,CA,0.8260539621114731
12.0,To amend the Public Health Service Act to extend the program of voluntary family planning established in title X of such Act.,1,100.0,0.0,0.0,101-HR-930,1989,101,False,False,True,False,0.0,0.996772309647207,False,0.00013491289734910173,0.9996802437139118,-0.479,CA,0.8079479336738586
12.0,A bill to amend part Q of the Omnibus Crime Control and Safe Streets Act of 1968 to encourage the use of school resource officers.,2,200.0,1.0,1.0,105-S-2235,1998,105,False,True,False,False,0.0,0.9974766178367261,False,2.6394612878824992e-06,0.9996677744480374,0.177,CO,0.813021644949913
12.0,"To authorize appropriations to carry out the activities of the Department of Justice for fiscal year 1993, and for other purposes.",1,100.0,0.0,0.0,102-HR-5149,1992,102,False,False,True,False,0.0,0.9963891110750218,True,0.7702861389464241,0.9976758777356879,-0.433,TX,0.8185867220163345
12.0,To provide an additional judge for the district of New Jersey,1,200.0,0.0,0.0,85-HR-13049,1958,85,False,False,False,False,0.0,0.9953584523268355,False,3.557635219776534e-06,0.999225797778516,0.105,NJ,0.9236726760864258
12.0,To amend the Internal Revenue Code of 1986 to regulate certain 50 caliber sniper weapons in the same manner as machine guns and other firearms.,1,100.0,0.0,0.0,106-HR-2127,1999,106,False,False,True,False,0.0,0.996053092653584,False,2.955733128845653e-05,0.999661804336268,-0.303,IL,0.7072234749794006
12.0,"To amend section 1951 of title 18, United States Code (commonly known as the Hobbs Act), and for other purposes.",1,200.0,0.0,0.0,107-HR-5581,2002,107,False,False,False,False,0.0,0.9960242398945045,False,9.3310842840271e-06,0.9997643628303362,0.7,SC,0.8407716900110245
12.0,A bill to create a Federal offense for the carrying or use of a firearm during the commission of a State felony and to increase the penalties for carrying or using a firearm during the commission of a Federal felony.,2,100.0,0.0,0.0,97-S-2981,1982,97,False,True,True,False,0.0,0.9943522574057643,False,1.033379200646089e-05,0.9993884424878932,-0.342,NY,0.7513208985328674
12.0,A bill to provide for the payment of reasonable attorneys' fees in certain cases of civil actions brought against State and local law enforcement officers.,2,100.0,0.0,0.0,93-S-3811,1974,93,False,True,True,False,0.0,0.996338282506193,False,1.9280407489160777e-05,0.9997991538475965,-0.363,MO,0.7952455282211304
12.0,"To amend the Federal Trade Commission Act to increase civil penalties for violations involving certain proscribed acts or practices that exploit popular reaction to an emergency or major disaster declared by the President, and to authorize the Federal Trade Commission to seek civil penalties for such violations in actions brought under section 13 of that Act.",1,200.0,1.0,0.0,107-HR-2985,2001,107,False,False,False,False,0.0,0.9972782976060589,False,0.15746602529290626,0.9989364571985375,0.553,NH,0.7093501091003418
12.0,A bill to provide for the appointment of an additional district judge for the district of Arizona,2,200.0,0.0,0.0,91-S-585,1969,91,False,True,False,False,0.0,0.9938492512566313,False,2.6826729910847958e-06,0.9994030540092463,0.541,AZ,0.8259831964969635
12.0,"To .provide for the compensation of persons injured .by certain criminal acts, to make grants to States for the payment of such compensation, and fox other purposes",1,100.0,0.0,0.0,92-HR-5205,1971,92,False,False,True,True,0.951644260777816,0.9862101260804685,False,0.039915502218281294,0.9994246335117958,-0.45,PA,0.8411943465471268
12.0,"To provide States with improved incentives, more flexibility, and increased funds to develop child welfare services that meet the unique needs of children and families and enhance children's prospects for safe and permanent living arrangements.",1,200.0,0.0,0.0,108-HR-4856,2004,108,False,False,False,False,0.0,0.9973904662214309,False,0.008282483799692661,0.9998163966175803,0.676,CA,0.7300822734832764
12.0,"To establish the National Commission on Terrorist Attacks Upon the United States, and for other purposes.",1,100.0,0.0,0.0,107-HR-4777,2002,107,False,False,True,False,0.0,0.9980125502352566,False,9.58045052423621e-06,0.9996659952971935,-0.175,IN,0.8825135305523872
12.0,To control crime by mandatory victim restitution.,1,200.0,1.0,1.0,104-HR-665,1995,104,False,False,False,False,0.0,0.9960503059932946,False,3.714019759799942e-05,0.9997857046629982,0.397,FL,0.7877612560987473
12.0,A bill entitled: The Maritime Drug Law Enforcement and Enhancement Act of 1988.,1,200.0,0.0,0.0,100-HR-4608,1988,100,False,False,False,False,0.0,0.9955126886438198,False,1.6609457673605656e-06,0.9998223942356159,0.089,MI,0.831725999712944
12.0,A bill to provide a remedy against the United States for persons who are injured as the result of negligence in the release or escape from custody of any person charged with a Federal offense.,2,200.0,0.0,0.0,96-S-2273,1980,96,False,True,False,False,0.0,0.9971130105164284,False,6.826187095782861e-06,0.9998113163728759,0.489,NV,0.7571718692779541
12.0,"To amend title 5, United States Code, to improve the basic workweeks of firefighting personnel of executive agencies and for other purposes.",1,100.0,0.0,0.0,90-HR-10305,1967,90,False,False,True,False,0.0,0.9973108134483385,False,1.0090921392833697e-05,0.9997274474905937,-0.476,CA,0.7335438132286072
